,kms_driven,owner,age,power,brand
7768,53000.0,First Owner,9.0,150.0,Hero
7769,10000.0,First Owner,7.0,220.0,Bajaj
7770,33800.0,First Owner,6.0,350.0,Royal Enfield
7771,25000.0,First Owner,6.0,500.0,Royal Enfield
7772,59154.0,First Owner,5.0,100.0,Hero
7773,27875.0,First Owner,12.0,200.0,Bajaj
7775,10883.0,First Owner,5.0,100.0,Hero
7776,6400.0,First Owner,4.0,180.0,TVS
7777,23236.0,First Owner,12.0,100.0,Hero
7778,19820.0,First Owner,6.0,220.0,Bajaj
7779,66000.0,First Owner,11.0,150.0,Hero
7780,40266.0,First Owner,11.0,125.0,Honda
7782,14000.0,First Owner,8.0,350.0,Royal Enfield
7783,55200.0,First Owner,16.0,150.0,Bajaj
7784,2200.0,First Owner,4.0,500.0,Royal Enfield
7785,19631.0,Second Owner,4.0,400.0,Bajaj
7786,22271.0,First Owner,6.0,200.0,Bajaj
7787,15000.0,First Owner,14.0,350.0,Royal Enfield
7788,27000.0,First Owner,6.0,160.0,Honda
7789,57000.0,First Owner,16.0,223.0,Hero
7790,47000.0,First Owner,18.0,150.0,Bajaj
7791,6500.0,First Owner,5.0,300.0,Mahindra
7792,3500.0,First Owner,4.0,180.0,Bajaj
7793,33000.0,First Owner,10.0,125.0,Honda
7794,22840.0,First Owner,5.0,150.0,Bajaj
7795,90000.0,First Owner,10.0,150.0,Bajaj
7796,28000.0,First Owner,5.0,150.0,Bajaj
7797,20314.0,First Owner,4.0,150.0,Bajaj
7798,78500.0,Second Owner,16.0,125.0,Bajaj
7799,33767.0,First Owner,4.0,110.0,TVS
7800,46915.0,Second Owner,10.0,125.0,Honda
7801,27918.0,First Owner,5.0,150.0,Bajaj
7802,35497.0,First Owner,7.0,220.0,Bajaj
7803,7500.0,Second Owner,4.0,300.0,Mahindra
7804,67209.0,First Owner,11.0,100.0,Hero
7805,23045.0,First Owner,9.0,350.0,Royal Enfield
7806,20000.0,First Owner,6.0,100.0,Bajaj
7807,22697.0,First Owner,7.0,125.0,Suzuki
7808,52000.0,First Owner,10.0,150.0,Yamaha
7809,6600.0,First Owner,5.0,220.0,Bajaj
7810,16336.0,First Owner,7.0,350.0,Royal Enfield
7811,13858.0,Second Owner,11.0,350.0,Royal Enfield
7812,11885.0,First Owner,12.0,125.0,Suzuki
7813,13216.0,First Owner,4.0,390.0,KTM
7814,32588.0,First Owner,9.0,150.0,Bajaj
7815,14500.0,First Owner,4.0,250.0,Yamaha
7816,18000.0,First Owner,8.0,350.0,Royal Enfield
7818,20245.0,Second Owner,11.0,220.0,Bajaj
7819,35000.0,Second Owner,19.0,100.0,Hero
7820,3000.0,First Owner,3.0,110.0,Bajaj
7821,23560.0,First Owner,5.0,500.0,Royal Enfield
7822,28350.0,First Owner,15.0,150.0,TVS
7824,13300.0,First Owner,5.0,150.0,Bajaj
7825,16505.0,First Owner,5.0,350.0,Royal Enfield
7826,20099.0,First Owner,4.0,250.0,Yamaha
7827,5900.0,First Owner,3.0,200.0,Hero
7828,36111.0,First Owner,12.0,150.0,Yamaha
7830,23080.0,First Owner,7.0,200.0,Bajaj
7831,15000.0,First Owner,8.0,250.0,Honda
7832,10350.0,First Owner,3.0,350.0,Royal Enfield
7833,19134.0,First Owner,11.0,150.0,Yamaha
7834,52000.0,First Owner,11.0,180.0,Bajaj
7835,1501.0,First Owner,2.0,100.0,Bajaj
7836,32579.0,First Owner,6.0,110.0,Honda
7837,20449.0,First Owner,6.0,390.0,KTM
7838,23700.0,First Owner,4.0,110.0,TVS
7840,58000.0,First Owner,9.0,150.0,Bajaj
7841,32000.0,First Owner,13.0,150.0,Yamaha
7842,39889.0,First Owner,7.0,150.0,Suzuki
7843,25398.0,First Owner,7.0,125.0,Bajaj
7844,19827.0,First Owner,3.0,110.0,Bajaj
7845,30000.0,First Owner,8.0,220.0,Bajaj
7846,53085.0,First Owner,9.0,100.0,Bajaj
7847,44777.0,First Owner,6.0,350.0,Royal Enfield
7849,12600.0,First Owner,7.0,180.0,TVS
7851,23719.0,First Owner,5.0,350.0,Royal Enfield
7852,7500.0,First Owner,5.0,800.0,Kawasaki
7853,31769.0,First Owner,5.0,150.0,Bajaj
7854,26709.0,First Owner,6.0,390.0,KTM
7855,20000.0,First Owner,13.0,150.0,Bajaj
7856,1700.0,First Owner,4.0,350.0,Royal Enfield
7857,16589.0,First Owner,8.0,350.0,Royal Enfield
7858,65000.0,First Owner,10.0,500.0,Royal Enfield
7859,5770.0,First Owner,5.0,350.0,Royal Enfield
7860,14101.0,Third Owner,34.0,350.0,Royal Enfield
7861,14418.0,First Owner,4.0,500.0,Royal Enfield
7862,26900.0,First Owner,7.0,350.0,Royal Enfield
7863,88808.0,First Owner,17.0,100.0,Hero
7864,45139.0,First Owner,9.0,150.0,Yamaha
7865,15982.0,First Owner,8.0,125.0,Hero
7866,12486.0,First Owner,5.0,150.0,Bajaj
7867,24500.0,First Owner,3.0,220.0,Bajaj
7868,6843.0,First Owner,4.0,100.0,Hero
7869,39022.0,First Owner,11.0,150.0,Suzuki
7870,92666.0,First Owner,14.0,100.0,Bajaj
7871,71000.0,First Owner,9.0,223.0,Hero
7872,105000.0,First Owner,15.0,125.0,Bajaj
7873,22191.0,First Owner,5.0,500.0,Royal Enfield
7874,54262.0,Second Owner,12.0,220.0,Bajaj
7875,6000.0,First Owner,5.0,350.0,Royal Enfield
7876,8089.0,First Owner,5.0,150.0,Bajaj
7877,30032.0,First Owner,8.0,125.0,Bajaj
7878,13333.0,First Owner,3.0,350.0,Royal Enfield
7879,15200.0,First Owner,6.0,220.0,Bajaj
7880,5995.0,First Owner,5.0,125.0,Bajaj
7882,200.0,First Owner,4.0,150.0,Suzuki
7883,34000.0,First Owner,7.0,150.0,Bajaj
7884,41048.0,First Owner,10.0,150.0,Yamaha
7885,5200.0,First Owner,6.0,500.0,Royal Enfield
7886,15000.0,First Owner,5.0,150.0,Suzuki
7887,27015.0,First Owner,7.0,150.0,Honda
7889,17000.0,First Owner,6.0,220.0,Bajaj
7890,33000.0,First Owner,12.0,125.0,Honda
7891,19000.0,First Owner,7.0,500.0,Royal Enfield
7892,24000.0,First Owner,8.0,350.0,Royal Enfield
7893,8000.0,First Owner,6.0,160.0,Honda
7894,69200.0,First Owner,12.0,125.0,Honda
7895,24010.0,First Owner,12.0,100.0,Hero
7896,26000.0,First Owner,8.0,125.0,Hero
7897,13000.0,First Owner,7.0,350.0,Royal Enfield
7898,10500.0,First Owner,9.0,125.0,Yamaha
7900,3650.0,First Owner,5.0,220.0,Bajaj
7901,10000.0,First Owner,4.0,150.0,Bajaj
7902,18000.0,Second Owner,7.0,350.0,Royal Enfield
7903,12200.0,First Owner,7.0,350.0,Royal Enfield
7904,35698.0,First Owner,11.0,100.0,Hero
7905,11466.0,First Owner,4.0,200.0,KTM
7906,3500.0,Second Owner,4.0,650.0,Kawasaki
7908,22650.0,Second Owner,6.0,150.0,Honda
7909,7500.0,First Owner,3.0,220.0,Bajaj
7910,15000.0,First Owner,5.0,125.0,Bajaj
7911,19000.0,First Owner,6.0,100.0,Hero
7912,33885.0,First Owner,8.0,350.0,Royal Enfield
7913,12609.0,First Owner,5.0,160.0,Honda
7914,11811.0,First Owner,9.0,350.0,Royal Enfield
7915,33647.0,First Owner,4.0,400.0,Bajaj
7916,14290.0,First Owner,5.0,150.0,Bajaj
7917,30000.0,Second Owner,8.0,350.0,Royal Enfield
7918,45322.0,First Owner,7.0,150.0,Bajaj
7919,10440.0,First Owner,5.0,150.0,Bajaj
7920,17299.0,First Owner,12.0,223.0,Hero
7921,57298.0,First Owner,10.0,150.0,Honda
7922,10000.0,Second Owner,8.0,220.0,Bajaj
7923,9800.0,First Owner,6.0,390.0,KTM
7924,39000.0,First Owner,9.0,150.0,Honda
7925,38000.0,Second Owner,9.0,150.0,Yamaha
7926,46527.0,First Owner,8.0,220.0,Bajaj
7927,73625.0,First Owner,8.0,125.0,Honda
7928,26000.0,Second Owner,9.0,150.0,Bajaj
7929,42000.0,First Owner,7.0,110.0,Hero
7930,6000.0,First Owner,5.0,200.0,Bajaj
7931,10000.0,First Owner,6.0,500.0,Royal Enfield
7932,2600.0,First Owner,8.0,220.0,Bajaj
7933,15000.0,First Owner,6.0,150.0,Suzuki
7934,40000.0,First Owner,7.0,150.0,Yamaha
7935,13500.0,First Owner,4.0,200.0,TVS
7936,10500.0,First Owner,5.0,200.0,KTM
7937,1450.0,First Owner,5.0,500.0,Royal Enfield
7938,9300.0,First Owner,5.0,150.0,Suzuki
7939,3325.0,Second Owner,5.0,150.0,Bajaj
7941,20750.0,First Owner,7.0,100.0,TVS
7942,6742.0,First Owner,7.0,350.0,Royal Enfield
7943,26800.0,First Owner,5.0,150.0,Bajaj
7944,51320.0,First Owner,9.0,100.0,Hero
7945,55297.0,First Owner,11.0,150.0,Bajaj
7946,25000.0,First Owner,12.0,125.0,Hero
7947,12511.0,First Owner,5.0,200.0,Bajaj
7948,5639.0,First Owner,15.0,100.0,Hero
7949,15581.0,First Owner,3.0,150.0,Bajaj
7950,33125.0,First Owner,4.0,500.0,Royal Enfield
7951,19549.0,First Owner,7.0,350.0,Royal Enfield
7952,9643.0,First Owner,3.0,100.0,Hero
7953,10963.0,First Owner,5.0,883.0,Harley-Davidson
7954,42386.0,First Owner,6.0,150.0,Yamaha
7955,25804.0,First Owner,8.0,125.0,Bajaj
7956,17000.0,First Owner,4.0,150.0,Bajaj
7957,22226.0,First Owner,4.0,125.0,Hero
7958,12530.0,First Owner,6.0,150.0,Yamaha
7960,6859.0,First Owner,3.0,200.0,KTM
7961,38069.0,First Owner,8.0,350.0,Royal Enfield
7962,24500.0,Second Owner,8.0,220.0,Bajaj
7963,36000.0,First Owner,7.0,125.0,Hero
7964,1230.0,First Owner,3.0,200.0,Bajaj
7965,14000.0,First Owner,8.0,150.0,Yamaha
7966,5500.0,First Owner,5.0,410.0,Royal Enfield
7967,42000.0,Second Owner,10.0,150.0,Yamaha
7968,7000.0,First Owner,4.0,220.0,Bajaj
7969,9400.0,First Owner,6.0,150.0,Bajaj
7970,16904.0,First Owner,7.0,350.0,Royal Enfield
7971,17169.0,First Owner,4.0,400.0,Bajaj
7972,8000.0,First Owner,4.0,160.0,Bajaj
7973,20000.0,First Owner,7.0,110.0,Honda
7974,38000.0,First Owner,7.0,350.0,Royal Enfield
7975,1363.0,First Owner,3.0,110.0,TVS
7976,14200.0,First Owner,7.0,200.0,Bajaj
7977,4288.0,First Owner,3.0,310.0,TVS
7978,9000.0,First Owner,12.0,500.0,Royal Enfield
7979,15440.0,First Owner,5.0,150.0,Bajaj
7980,27044.0,First Owner,6.0,500.0,Royal Enfield
7981,50028.0,First Owner,11.0,180.0,Bajaj
7982,12000.0,Second Owner,5.0,150.0,Suzuki
7983,55141.0,First Owner,10.0,223.0,Hero
7984,9000.0,First Owner,5.0,350.0,Royal Enfield
7985,10121.0,First Owner,6.0,150.0,Suzuki
7987,21466.0,First Owner,10.0,135.0,Bajaj
7988,54000.0,Second Owner,12.0,150.0,Yamaha
7989,20764.0,First Owner,4.0,350.0,Royal Enfield
7990,62593.0,Second Owner,9.0,125.0,Honda
7991,55250.0,First Owner,6.0,200.0,Bajaj
7992,8527.0,First Owner,4.0,200.0,TVS
7994,3000.0,First Owner,3.0,150.0,Bajaj
7996,9000.0,First Owner,4.0,100.0,Bajaj
7997,1300.0,First Owner,5.0,750.0,Harley-Davidson
7998,25600.0,First Owner,6.0,160.0,Honda
7999,13000.0,First Owner,7.0,125.0,Honda
8001,5500.0,First Owner,3.0,300.0,Mahindra
8002,11824.0,First Owner,6.0,350.0,Royal Enfield
8003,82000.0,Second Owner,17.0,150.0,Bajaj
8004,9300.0,First Owner,4.0,150.0,Bajaj
8005,15000.0,Second Owner,5.0,390.0,KTM
8006,18168.0,First Owner,7.0,100.0,Hero
8007,8600.0,First Owner,6.0,390.0,KTM
8009,29000.0,First Owner,10.0,350.0,Royal Enfield
8010,23000.0,First Owner,6.0,150.0,Honda
8011,7000.0,First Owner,4.0,125.0,Yamaha
8012,30000.0,First Owner,9.0,350.0,Royal Enfield
8013,20100.0,First Owner,6.0,220.0,Bajaj
8014,9319.0,First Owner,4.0,150.0,Bajaj
8015,9450.0,First Owner,8.0,500.0,Royal Enfield
8016,33000.0,First Owner,8.0,150.0,Honda
8017,25866.0,First Owner,9.0,180.0,Bajaj
8018,10409.0,First Owner,4.0,500.0,Royal Enfield
8019,18818.0,First Owner,11.0,150.0,Yamaha
8020,6153.0,First Owner,5.0,350.0,Royal Enfield
8021,11535.0,First Owner,3.0,400.0,Bajaj
8023,37125.0,First Owner,8.0,135.0,Bajaj
8024,14424.0,First Owner,4.0,200.0,TVS
8025,21543.0,First Owner,3.0,150.0,Suzuki
8026,5768.0,First Owner,5.0,220.0,Bajaj
8027,15000.0,Second Owner,9.0,200.0,Bajaj
8028,33000.0,First Owner,10.0,100.0,Hero
8030,45000.0,First Owner,8.0,220.0,Bajaj
8031,24000.0,Second Owner,6.0,390.0,KTM
8032,91000.0,First Owner,10.0,220.0,Bajaj
8033,13208.0,First Owner,10.0,500.0,Royal Enfield
8034,53399.0,Second Owner,13.0,200.0,Bajaj
8035,4524.0,First Owner,3.0,160.0,TVS
8036,14405.0,First Owner,6.0,200.0,Bajaj
8037,24021.0,First Owner,5.0,125.0,Honda
8038,40000.0,Third Owner,16.0,100.0,Hero
8039,55687.0,First Owner,8.0,150.0,Hero
8041,16476.0,First Owner,5.0,350.0,Royal Enfield
8042,48246.0,Second Owner,7.0,110.0,Hero
8043,20000.0,First Owner,5.0,220.0,Bajaj
8044,34833.0,First Owner,4.0,160.0,Honda
8045,27488.0,First Owner,8.0,150.0,Honda
8046,9125.0,First Owner,6.0,150.0,Yamaha
8047,18533.0,First Owner,5.0,180.0,TVS
8048,10495.0,First Owner,11.0,135.0,Bajaj
8049,8209.0,First Owner,9.0,150.0,Yamaha
8050,71124.0,First Owner,8.0,200.0,Bajaj
8052,1700.0,First Owner,3.0,100.0,Bajaj
8053,10729.0,First Owner,3.0,160.0,Honda
8054,40272.0,First Owner,4.0,150.0,Suzuki
8055,21664.0,First Owner,6.0,100.0,Hero
8056,16664.0,First Owner,4.0,100.0,Hero
8057,14311.0,First Owner,5.0,150.0,Bajaj
8058,14396.0,First Owner,7.0,350.0,Royal Enfield
8059,38987.0,First Owner,15.0,100.0,Hero
8060,30312.0,Second Owner,15.0,180.0,Bajaj
8061,17079.0,First Owner,8.0,100.0,Hero
8062,13813.0,First Owner,4.0,150.0,Hero
8063,65901.0,First Owner,10.0,100.0,Hero
8064,27090.0,Second Owner,8.0,220.0,Bajaj
8065,54519.0,First Owner,10.0,100.0,Bajaj
8066,17243.0,Second Owner,4.0,250.0,Yamaha
8067,8500.0,First Owner,5.0,350.0,Royal Enfield
8068,10750.0,First Owner,15.0,100.0,Bajaj
8070,19151.0,First Owner,4.0,100.0,Hero
8071,71970.0,First Owner,13.0,150.0,Bajaj
8072,31733.0,First Owner,8.0,220.0,Bajaj
8073,31000.0,First Owner,11.0,350.0,Royal Enfield
8074,12061.0,First Owner,4.0,180.0,TVS
8075,4700.0,First Owner,4.0,160.0,Honda
8076,500.0,First Owner,4.0,220.0,Bajaj
8077,29333.0,First Owner,8.0,100.0,Bajaj
8078,7875.0,First Owner,6.0,350.0,Royal Enfield
8080,22426.0,First Owner,7.0,223.0,Hero
8081,49871.0,Second Owner,8.0,125.0,Bajaj
8082,27500.0,First Owner,12.0,220.0,Bajaj
8083,23000.0,First Owner,5.0,250.0,Benelli
8084,13453.0,First Owner,3.0,200.0,TVS
8085,25000.0,First Owner,6.0,390.0,KTM
8086,64270.0,Second Owner,17.0,100.0,Bajaj
8087,36000.0,First Owner,10.0,100.0,TVS
8088,16051.0,First Owner,6.0,250.0,Hyosung
8089,7000.0,First Owner,5.0,150.0,Yamaha
8090,42000.0,First Owner,5.0,150.0,Bajaj
8092,43333.0,First Owner,10.0,150.0,Honda
8093,87370.0,First Owner,10.0,150.0,Honda
8094,59000.0,First Owner,15.0,100.0,Hero
8095,15000.0,First Owner,5.0,135.0,Bajaj
8096,9500.0,First Owner,6.0,200.0,KTM
8098,6000.0,First Owner,8.0,200.0,Bajaj
8099,2600.0,First Owner,5.0,150.0,Yamaha
8100,22600.0,First Owner,8.0,350.0,Royal Enfield
8101,11060.0,First Owner,4.0,250.0,Yamaha
8102,26419.0,First Owner,4.0,150.0,Hero
8103,38752.0,First Owner,9.0,100.0,Bajaj
8104,40824.0,First Owner,7.0,110.0,Mahindra
8105,23500.0,First Owner,8.0,125.0,Honda
8106,15027.0,Second Owner,7.0,750.0,Harley-Davidson
8107,78.0,First Owner,2.0,160.0,Bajaj
8108,34205.0,First Owner,9.0,150.0,Yamaha
8109,6500.0,First Owner,4.0,160.0,Bajaj
8110,35000.0,Third Owner,11.0,100.0,Hero
8111,25000.0,Second Owner,10.0,125.0,Honda
8112,11000.0,First Owner,7.0,535.0,Royal Enfield
8113,22.0,First Owner,4.0,100.0,Bajaj
8114,11451.0,First Owner,6.0,350.0,Royal Enfield
8115,65000.0,First Owner,11.0,150.0,Hero
8116,5214.0,First Owner,3.0,125.0,Bajaj
8117,25000.0,Second Owner,10.0,350.0,Royal Enfield
8118,46000.0,First Owner,7.0,100.0,Bajaj
8119,15000.0,First Owner,5.0,223.0,Hero
8120,45244.0,First Owner,9.0,150.0,Bajaj
8122,8628.0,First Owner,4.0,100.0,Hero
8124,46956.0,First Owner,7.0,110.0,Mahindra
8125,7578.0,First Owner,9.0,160.0,TVS
8126,30664.0,First Owner,9.0,150.0,Suzuki
8127,19659.0,First Owner,3.0,310.0,TVS
8128,54400.0,First Owner,10.0,125.0,Honda
8129,54548.0,First Owner,8.0,125.0,Bajaj
8130,28900.0,Second Owner,18.0,100.0,Hero
8131,36000.0,First Owner,15.0,150.0,Bajaj
8132,21500.0,First Owner,5.0,110.0,Honda
8133,9000.0,First Owner,3.0,100.0,Bajaj
8134,12350.0,First Owner,8.0,110.0,Honda
8135,53817.0,First Owner,9.0,180.0,TVS
8136,2347.0,First Owner,6.0,100.0,Bajaj
8138,29956.0,First Owner,7.0,125.0,Honda
8139,4411.0,First Owner,2.0,350.0,Royal Enfield
8140,23128.0,First Owner,7.0,150.0,Honda
8141,50861.0,First Owner,9.0,125.0,Bajaj
8142,17160.0,Second Owner,6.0,220.0,Bajaj
8143,15733.0,First Owner,4.0,100.0,Hero
8144,8500.0,First Owner,3.0,350.0,Royal Enfield
8145,17408.0,First Owner,6.0,220.0,Bajaj
8146,11921.0,First Owner,3.0,150.0,Hero
8147,59445.0,First Owner,7.0,150.0,Hero
8148,18894.0,First Owner,5.0,350.0,Royal Enfield
8149,29094.0,First Owner,9.0,350.0,Royal Enfield
8150,5559.0,First Owner,3.0,125.0,Honda
8151,13975.0,Second Owner,6.0,350.0,Royal Enfield
8152,76467.0,First Owner,9.0,350.0,Royal Enfield
8153,49000.0,First Owner,13.0,350.0,Royal Enfield
8154,9624.0,First Owner,3.0,110.0,Suzuki
8155,12551.0,First Owner,9.0,150.0,Yamaha
8156,98056.0,First Owner,7.0,500.0,Royal Enfield
8158,20040.0,First Owner,5.0,220.0,Bajaj
8159,8000.0,First Owner,5.0,750.0,Harley-Davidson
8161,35000.0,Third Owner,12.0,135.0,Bajaj
8162,40000.0,Second Owner,11.0,150.0,Bajaj
8163,4411.0,First Owner,3.0,100.0,Hero
8164,4000.0,First Owner,5.0,390.0,KTM
8165,15500.0,First Owner,5.0,390.0,KTM
8166,24950.0,First Owner,9.0,160.0,TVS
8167,23000.0,First Owner,8.0,150.0,Bajaj
8169,22500.0,First Owner,7.0,150.0,Yamaha
8170,38724.0,First Owner,7.0,150.0,Yamaha
8171,15435.0,First Owner,8.0,100.0,Hero
8172,31500.0,First Owner,5.0,350.0,Royal Enfield
8173,24000.0,First Owner,9.0,125.0,Bajaj
8175,28000.0,Second Owner,15.0,350.0,Royal Enfield
8176,15500.0,Second Owner,3.0,125.0,Hero
8177,35583.0,First Owner,15.0,125.0,Bajaj
8179,1638.0,First Owner,16.0,100.0,Bajaj
8180,16000.0,First Owner,12.0,150.0,Yamaha
8181,60064.0,First Owner,10.0,150.0,Bajaj
8182,17204.0,First Owner,11.0,135.0,Bajaj
8183,250841.0,First Owner,11.0,350.0,Royal Enfield
8184,60000.0,First Owner,7.0,150.0,Honda
8186,50000.0,First Owner,9.0,150.0,Yamaha
8187,25000.0,First Owner,9.0,125.0,Suzuki
8188,21582.0,First Owner,3.0,150.0,Bajaj
8189,3679.0,First Owner,4.0,350.0,Royal Enfield
8190,15000.0,Third Owner,7.0,350.0,Royal Enfield
8192,12400.0,First Owner,2.0,350.0,Royal Enfield
8193,40429.0,First Owner,10.0,125.0,Honda
8194,20293.0,First Owner,8.0,100.0,Hero
8195,10951.0,First Owner,6.0,500.0,Royal Enfield
8196,800.0,First Owner,3.0,250.0,Yamaha
8197,12000.0,Second Owner,5.0,200.0,KTM
8198,32500.0,First Owner,12.0,100.0,Hero
8199,21537.0,First Owner,5.0,350.0,Royal Enfield
8200,18695.0,First Owner,10.0,150.0,Yamaha
8201,21000.0,First Owner,8.0,350.0,Royal Enfield
8202,17278.0,First Owner,6.0,350.0,Royal Enfield
8203,11734.0,First Owner,3.0,200.0,Bajaj
8204,2648.0,First Owner,2.0,150.0,Yamaha
8205,4168.0,First Owner,6.0,650.0,Hyosung
8206,20000.0,First Owner,4.0,400.0,Bajaj
8207,12400.0,First Owner,4.0,200.0,KTM
8208,52594.0,First Owner,3.0,200.0,TVS
8209,85000.0,First Owner,14.0,150.0,Hero
8210,6096.0,First Owner,5.0,500.0,Royal Enfield
8211,43000.0,First Owner,12.0,150.0,Honda
8212,3700.0,First Owner,4.0,500.0,Royal Enfield
8213,8855.0,First Owner,3.0,350.0,Royal Enfield
8214,17000.0,First Owner,3.0,200.0,Bajaj
8215,2204.0,First Owner,4.0,250.0,Kawasaki
8216,58093.0,Second Owner,6.0,390.0,KTM
8217,10581.0,First Owner,4.0,350.0,Royal Enfield
8218,15000.0,First Owner,5.0,160.0,TVS
8219,43000.0,First Owner,9.0,125.0,Hero
8220,11600.0,First Owner,4.0,150.0,Bajaj
8221,10059.0,First Owner,5.0,350.0,Royal Enfield
8222,17000.0,First Owner,4.0,200.0,Bajaj
8223,27083.0,First Owner,7.0,150.0,Honda
8224,67445.0,First Owner,10.0,150.0,Yamaha
8225,5610.0,First Owner,10.0,150.0,Hero
8226,27000.0,First Owner,5.0,150.0,Bajaj
8227,7481.0,First Owner,5.0,500.0,Royal Enfield
8228,26000.0,First Owner,3.0,180.0,Bajaj
8229,1768.0,First Owner,3.0,500.0,Royal Enfield
8230,29238.0,First Owner,16.0,110.0,TVS
8231,37000.0,First Owner,13.0,100.0,Hero
8232,18474.0,First Owner,6.0,200.0,Bajaj
8233,24000.0,First Owner,10.0,250.0,Honda
8234,79000.0,First Owner,12.0,125.0,Bajaj
8235,8700.0,First Owner,6.0,250.0,Hyosung
8236,18302.0,Second Owner,4.0,220.0,Bajaj
8237,25392.0,First Owner,4.0,100.0,Hero
8238,27845.0,First Owner,6.0,200.0,Bajaj
8239,27598.0,First Owner,8.0,110.0,Honda
8240,4734.0,First Owner,6.0,220.0,Bajaj
8241,1700.0,First Owner,3.0,200.0,Bajaj
8242,30090.0,First Owner,11.0,150.0,Yamaha
8243,10016.0,First Owner,6.0,250.0,Hyosung
8244,42786.0,First Owner,7.0,200.0,Bajaj
8245,11000.0,First Owner,5.0,200.0,Bajaj
8246,3545.0,First Owner,8.0,500.0,Royal Enfield
8247,9550.0,First Owner,7.0,350.0,Royal Enfield
8248,11000.0,First Owner,5.0,220.0,Bajaj
8249,45000.0,First Owner,10.0,220.0,Bajaj
8250,44667.0,First Owner,8.0,125.0,Bajaj
8251,100.0,First Owner,3.0,110.0,TVS
8252,3900.0,First Owner,4.0,390.0,KTM
8253,34588.0,First Owner,8.0,150.0,Honda
8254,2000.0,First Owner,5.0,150.0,Yamaha
8255,14500.0,Second Owner,8.0,150.0,Yamaha
8256,65000.0,First Owner,9.0,220.0,Bajaj
8257,25351.0,First Owner,7.0,500.0,Royal Enfield
8258,21000.0,First Owner,5.0,350.0,Royal Enfield
8259,42500.0,First Owner,9.0,150.0,Bajaj
8260,3144.0,First Owner,3.0,400.0,Bajaj
8261,8794.0,First Owner,3.0,390.0,KTM
8262,10060.0,First Owner,4.0,250.0,Honda
8263,16956.0,First Owner,7.0,180.0,TVS
8264,2307.0,First Owner,3.0,200.0,Hero
8265,39988.0,First Owner,6.0,150.0,Suzuki
8266,7420.0,First Owner,6.0,150.0,Suzuki
8267,4118.0,First Owner,6.0,500.0,Royal Enfield
8268,30000.0,First Owner,11.0,220.0,Bajaj
8271,2947.0,First Owner,3.0,150.0,Suzuki
8272,35300.0,Second Owner,10.0,125.0,Honda
8273,47970.0,First Owner,16.0,150.0,Bajaj
8274,5377.0,First Owner,3.0,500.0,Royal Enfield
8275,93566.0,First Owner,6.0,150.0,Bajaj
8276,29119.0,First Owner,7.0,350.0,Royal Enfield
8277,40000.0,Second Owner,17.0,350.0,Royal Enfield
8278,48000.0,First Owner,17.0,100.0,Hero
8279,9300.0,First Owner,5.0,150.0,Yamaha
8280,5300.0,Second Owner,6.0,535.0,Royal Enfield
8281,3009.0,First Owner,6.0,350.0,Royal Enfield
8282,15000.0,First Owner,7.0,250.0,Hyosung
8284,17000.0,First Owner,5.0,223.0,Hero
8285,29857.0,First Owner,5.0,150.0,Bajaj
8286,12068.0,First Owner,3.0,100.0,Hero
8287,8714.0,First Owner,4.0,150.0,Bajaj
8288,33052.0,First Owner,10.0,220.0,Bajaj
8290,31100.0,First Owner,5.0,180.0,TVS
8291,47830.0,First Owner,13.0,100.0,Hero
8292,75000.0,First Owner,14.0,223.0,Hero
8293,41657.0,First Owner,8.0,160.0,TVS
8294,23602.0,Second Owner,7.0,250.0,Honda
8295,7200.0,First Owner,5.0,160.0,Honda
8296,10300.0,First Owner,4.0,160.0,Honda
8298,3000.0,First Owner,6.0,150.0,Yamaha
8299,86000.0,First Owner,7.0,125.0,Hero
8300,16833.0,First Owner,5.0,150.0,Bajaj
8301,28764.0,First Owner,6.0,150.0,Honda
8302,2172.0,First Owner,3.0,350.0,Royal Enfield
8303,15000.0,First Owner,5.0,200.0,KTM
8304,18000.0,First Owner,4.0,200.0,KTM
8305,19000.0,First Owner,8.0,200.0,Bajaj
8306,28750.0,First Owner,4.0,125.0,Bajaj
8307,78800.0,First Owner,15.0,100.0,Hero
8308,12185.0,First Owner,7.0,150.0,Hero
8309,36000.0,First Owner,10.0,150.0,Honda
8310,38000.0,First Owner,16.0,100.0,Hero
8311,22000.0,First Owner,8.0,150.0,Honda
8312,11700.0,First Owner,16.0,223.0,Hero
8313,11400.0,First Owner,6.0,200.0,Bajaj
8314,6578.0,First Owner,6.0,200.0,KTM
8315,17500.0,First Owner,6.0,200.0,Bajaj
8316,1320.0,First Owner,4.0,400.0,Bajaj
8317,21825.0,First Owner,10.0,150.0,Bajaj
8318,9355.0,First Owner,7.0,350.0,Royal Enfield
8319,5670.0,First Owner,5.0,650.0,Kawasaki
8320,26000.0,Second Owner,31.0,350.0,Royal Enfield
8321,21000.0,First Owner,4.0,135.0,Bajaj
8322,17617.0,First Owner,4.0,200.0,TVS
8323,23156.0,First Owner,5.0,150.0,Bajaj
8324,11982.0,First Owner,4.0,200.0,TVS
8325,7456.0,First Owner,4.0,150.0,Yamaha
8326,36631.0,Second Owner,9.0,150.0,Bajaj
8327,31927.0,Second Owner,9.0,220.0,Bajaj
8328,27000.0,Second Owner,7.0,350.0,Royal Enfield
8329,18494.0,First Owner,4.0,150.0,Honda
